Site,CODE,Strata,Species,No.,72CAT_1,72CAT_2,72CAT_3,72CAT_4,72CAT_5,collector,date,weather,Bird72,Arth72,Mam72,Lost72,NonLost72H,TotalPred72H,Survived72H,BirdProp,ArthProp,72CAT_1,72CAT_2,72CAT_3,72CAT_4,72CAT_5
BUB,BUB_SP12,C,Garcinia_cowa,2,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP12,C,Garcinia_cowa,3,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP12,C,Garcinia_cowa,4,1,1,1,Arth,1,legi,02/04/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
BUB,BUB_SP12,C,Garcinia_cowa,5,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP12,C,Garcinia_cowa,6,1,1,1,1,Arth,legi,02/04/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
BUB,BUB_SP12,C,Garcinia_cowa,7,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP12,C,Garcinia_cowa,8,1,1,1,Arth,1,legi,02/04/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
BUB,BUB_SP13,C,Pometia_pinnata,1,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP13,C,Pometia_pinnata,2,1,Bird,1,1,1,legi,02/04/2019,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,,1,,,
BUB,BUB_SP13,C,Pometia_pinnata,3,1,1,1,Arth,Bird,legi,02/04/2019,cloudy/sunny,1,1,0,0,5,2,3,0.2,0.2,,,,,1
BUB,BUB_SP13,C,Pometia_pinnata,4,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP13,C,Pometia_pinnata,5,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP13,C,Pometia_pinnata,6,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP13,C,Pometia_pinnata,7,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP13,C,Pometia_pinnata,8,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,68U,U,Acer_pseudoplatanus,1,1,1,Bird,NA,NA,Antonia Ludwig,12/05/2019,cloudy/sunny,1,1,0,0,5,2,3,0.2,0.2,,,1,,
BUB,BUB_SP14,C,Sloanea_tomentosa,2,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP14,C,Sloanea_tomentosa,3,1,1,1,1,Arth,legi,02/04/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
BUB,BUB_SP14,C,Sloanea_tomentosa,4,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP14,C,Sloanea_tomentosa,5,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP14,C,Sloanea_tomentosa,6,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP14,C,Sloanea_tomentosa,7,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP14,C,Sloanea_tomentosa,8,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP15,C,Semecarpus_reticulatus,1,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
TOM,TOM_SP1,U,Magnolia_kobus,3,Arth,1,Arth,Bird,1,legi+mata/katka,23/07/2018,partly cloudy,1,2,0,0,5,3,2,0.2,0.4,,,,1,
BUB,BUB_SP15,C,Semecarpus_reticulatus,3,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP15,C,Semecarpus_reticulatus,5,1,Arth,Arth,1,1,legi,02/04/2019,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
BUB,BUB_SP15,C,Semecarpus_reticulatus,6,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP15,C,Semecarpus_reticulatus,7,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP15,C,Semecarpus_reticulatus,8,1,1,1,Arth,1,legi,02/04/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
BUB,BUB_SP16,C,Castanopsis_indica,1,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP16,C,Castanopsis_indica,2,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP16,C,Castanopsis_indica,3,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP16,C,Castanopsis_indica,4,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP16,C,Castanopsis_indica,5,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP16,C,Castanopsis_indica,6,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP16,C,Castanopsis_indica,7,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
BUB,BUB_SP16,C,Castanopsis_indica,8,1,1,1,1,1,legi,02/04/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP1,U,Pometia_pinnata,2,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
TOM,TOM_SP2,U,Syringa_reticulata,1,Arth,Arth,1,Bird,1,legi+mata/katka,23/07/2018,partly cloudy,1,2,0,0,5,3,2,0.2,0.4,,,,1,
TOM,TOM_SP7,U,Fraxinus_lanuginosa,3,Arth,1,1,Bird,1,legi+mata/katka,23/07/2018,partly cloudy,1,1,0,0,5,2,3,0.2,0.2,,,,1,
KAK,KAK_SP1,U,Pometia_pinnata,7,1,Arth,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP2,U,Myristica_globosa,1,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP2,U,Myristica_globosa,3,1,Arth,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP2,U,Myristica_globosa,4,1,1,1,1,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP2,U,Myristica_globosa,5,1,Arth,Arth,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
TOM,TOM_SP10,C,Acer_palmatum,5,Arth,snail,1,Mam,Bird,abe+katka/mata,23/07/2018,"nice, sunny",1,1,1,1,4,3,1,0.25,0.25,,,,,1
KAK,KAK_SP2,U,Myristica_globosa,7,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP3,U,Ficus_hahliana,5,1,1,1,Arth,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
TOM,TOM_SP10,C,Acer_palmatum,7,Arth,1,1,Mam,Bird,abe+katka/mata,23/07/2018,"nice, sunny",1,1,1,0,5,3,2,0.2,0.2,,,,,1
KAK,KAK_SP3,U,Ficus_hahliana,8,1,1,1,1,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP4,U,Dysoxylum_arborescens,1,1,Arth,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP4,U,Dysoxylum_arborescens,2,1,1,Arth,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP4,U,Dysoxylum_arborescens,4,1,1,1,1,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP4,U,Dysoxylum_arborescens,7,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP5,U,Cryptocarya_sp.,1,1,Bird,1,1,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,1,1,0,0,5,2,3,0.2,0.2,,1,,,
TOM,TOM_SP10,C,Acer_palmatum,8,Arth,Mam,Mam,Mam,Bird,abe+katka/mata,23/07/2018,"nice, sunny",1,1,3,0,5,5,0,0.2,0.2,,,,,1
KAK,KAK_SP5,U,Cryptocarya_sp.,3,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP5,U,Cryptocarya_sp.,4,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP5,U,Cryptocarya_sp.,5,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
TOM,TOM_SP13,C,Magnolia_kobus,1,Arth,Mam,Mam,Mam,Bird,abe+katka/mata,23/07/2018,"nice, sunny",1,1,3,0,5,5,0,0.2,0.2,,,,,1
KAK,KAK_SP5,U,Cryptocarya_sp.,8,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
DRO,DRO_SP1,U,Cryptocarya_sp.,8,Arth,1,1,1,Bird,marketa,29/11/2018,sunny,1,1,0,0,5,2,3,0.2,0.2,,,,,1
KAK,KAK_SP6,U,Syzygium_longipes,3,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
DRO,DRO_SP2,U,Argyrodendron_peralatum,4,Arth,Arth,1,1,AB,marketa,29/11/2018,sunny,1,3,0,0,5,4,1,0.2,0.6,,,,,1
KAK,KAK_SP6,U,Syzygium_longipes,7,1,1,1,1,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP6,U,Syzygium_longipes,8,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
DRO,DRO_SP3,U,Myristica_globosa,5,Arth,Arth,AB,Arth,1,marketa,29/11/2018,sunny,1,4,0,0,5,5,0,0.2,0.8,,,1,,
KAK,KAK_SP7,U,Xanthophyllum_papuanum,3,1,1,1,Arth,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
DRO,DRO_SP4,U,Haplosticanthus_ramiflorus,1,Arth,1,Arth,Arth,AB,marketa,29/11/2018,sunny,1,4,0,0,5,5,0,0.2,0.8,,,,,1
DRO,DRO_SP4,U,Haplosticanthus_ramiflorus,5,Arth,Bird,1,1,1,marketa,29/11/2018,sunny,1,1,0,0,5,2,3,0.2,0.2,,1,,,
KAK,KAK_SP7,U,Xanthophyllum_papuanum,6,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP7,U,Xanthophyllum_papuanum,7,1,Arth,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP7,U,Xanthophyllum_papuanum,8,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP8,U,Pouteria_maclayana,1,1,1,1,Arth,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
KAK,KAK_SP8,U,Pouteria_maclayana,2,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP8,U,Pouteria_maclayana,3,1,1,1,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP8,U,Pouteria_maclayana,4,1,Arth,Arth,Arth,Bird,Bonny Koane/Kore,25/09/2020,cloudy/sunny,1,4,0,0,5,5,0,0.2,0.8,,,,,1
KAK,KAK_SP8,U,Pouteria_maclayana,5,1,Arth,Arth,1,1,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
DRO,DRO_SP7,U,Endiandra_leptodendron,1,Arth,1,1,AB,Arth,marketa,29/11/2018,sunny,1,3,0,0,5,4,1,0.2,0.6,,,,1,
KAK,KAK_SP8,U,Pouteria_maclayana,7,1,1,1,1,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP8,U,Pouteria_maclayana,8,1,1,1,1,Arth,Bonny Koane/Kore,25/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
KAK,KAK_SP9,C,Pometia_pinnata,1,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP9,C,Pometia_pinnata,7,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP9,C,Pometia_pinnata,8,1,Bird,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,,1,,,
KAK,KAK_SP10,C,Myristica_globosa,1,1,1,Bird,Bird,1,Bonny Koane,28/09/2020,cloudy/sunny,2,0,0,0,5,2,3,0.4,0,,,1,1,
KAK,KAK_SP10,C,Myristica_globosa,3,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP10,C,Myristica_globosa,6,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP10,C,Myristica_globosa,7,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP10,C,Myristica_globosa,8,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP11,C,Species_11,1,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP11,C,Species_11,2,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP11,C,Species_11,3,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP11,C,Species_11,4,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP11,C,Species_11,5,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP11,C,Species_11,7,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP11,C,Species_11,8,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP12,C,Dysoxylum_arborescens,4,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP12,C,Dysoxylum_arborescens,5,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP12,C,Dysoxylum_arborescens,7,1,1,1,Arth,1,Bonny Koane,28/09/2020,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
DRO,DRO_SP9,C,Cryptocarya_sp.,6,Arth,1,1,Bird,1,marketa,29/11/2018,sunny,1,1,0,0,5,2,3,0.2,0.2,,,,1,
KAK,KAK_SP13,C,Cryptocarya_sp.,2,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP13,C,Cryptocarya_sp.,3,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP13,C,Cryptocarya_sp.,4,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP13,C,Cryptocarya_sp.,5,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP13,C,Cryptocarya_sp.,6,1,1,1,Bird,1,Bonny Koane,28/09/2020,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,,,,1,
KAK,KAK_SP13,C,Cryptocarya_sp.,7,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP13,C,Cryptocarya_sp.,8,1,1,Arth,Arth,Arth,Bonny Koane,28/09/2020,cloudy/sunny,0,3,0,0,5,3,2,0,0.6,,,,,
KAK,KAK_SP14,C,Species_14,1,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP14,C,Species_14,2,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP14,C,Species_14,6,1,Arth,1,Bird,1,Bonny Koane,28/09/2020,cloudy/sunny,1,1,0,0,5,2,3,0.2,0.2,,,,1,
KAK,KAK_SP14,C,Species_14,7,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP14,C,Species_14,8,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP15,C,Xanthophyllum_papuanum,1,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP15,C,Xanthophyllum_papuanum,2,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP15,C,Xanthophyllum_papuanum,3,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP15,C,Xanthophyllum_papuanum,4,1,1,Bird,1,1,Bonny Koane,28/09/2020,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,,,1,,
KAK,KAK_SP15,C,Xanthophyllum_papuanum,5,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP15,C,Xanthophyllum_papuanum,6,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP15,C,Xanthophyllum_papuanum,7,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP15,C,Xanthophyllum_papuanum,8,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP16,C,Pouteria_maclayana,2,1,1,Bird,1,1,Bonny Koane,28/09/2020,cloudy/sunny,1,0,0,0,5,1,4,0.2,0,,,1,,
KAK,KAK_SP16,C,Pouteria_maclayana,4,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP16,C,Pouteria_maclayana,6,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP16,C,Pouteria_maclayana,7,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
KAK,KAK_SP16,C,Pouteria_maclayana,8,1,1,1,1,1,Bonny Koane,28/09/2020,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,751_2CU,C,Quercus_robur,1,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,751_4CH,C,Quercus_robur,2,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,751_8CU,C,Quercus_robur,4,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,733_2CU,C,Quercus_robur,1,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,733_11CU,C,Quercus_robur,5,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,449_2CH,C,Quercus_robur,2,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",03/05/2019,cloudy,0,0,0,0,5,0,5,0,0,,,,,
LAK,129_2CU,C,Quercus_robur,1,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,129_6CH,C,Quercus_robur,3,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,129_12CU,C,Quercus_robur,5,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,129_13CU,C,Quercus_robur,6,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,086_6CH,C,Quercus_robur,3,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",09/05/2019,sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,278_2CU,C,Quercus_robur,1,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,278_3CU,C,Quercus_robur,2,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,278_11CH,C,Quercus_robur,6,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,317_2CU,C,Quercus_robur,1,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,317_8CH,C,Quercus_robur,4,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,397_4CH,C,Quercus_robur,2,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,397_11CU,C,Quercus_robur,6,1,1,1,NA,NA,"Martin Volf, Antonia Ludwing, Tereza Holicová, Rolf Engelman",12/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,50U,U,Acer_pseudoplatanus,1,1,1,1,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,51U,U,Acer_pseudoplatanus,1,1,1,1,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,52U,U,Acer_pseudoplatanus,1,1,Arth,1,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,53U,U,Acer_pseudoplatanus,1,1,1,1,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,54U,U,Acer_pseudoplatanus,1,1,Arth,Arth,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,2,0,0,5,2,3,0,0.4,,,,,
LAK,55U,U,Acer_pseudoplatanus,1,1,1,1,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,57U,U,Acer_pseudoplatanus,1,1,1,1,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,59U,U,Acer_pseudoplatanus,1,1,1,1,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,60U,U,Acer_pseudoplatanus,1,1,Arth,1,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
LAK,62U,U,Acer_pseudoplatanus,1,1,1,1,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,63U,U,Acer_pseudoplatanus,1,1,1,1,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,0,0,0,5,0,5,0,0,,,,,
LAK,64U,U,Acer_pseudoplatanus,1,1,1,Arth,NA,NA,Antonia Ludwig,10/05/2019,cloudy/sunny,0,1,0,0,5,1,4,0,0.2,,,,,
